img_path,inst_id,local_id,bbox,label
07603433.jpg,Dexia_0257,14,"[542, 207, 626, 246]",Dexia
07603433.jpg,Dexia_0258,14,"[383, 227, 461, 263]",Dexia
07603433.jpg,Dexia_0259,14,"[690, 395, 724, 413]",Dexia
07603436.jpg,Dexia_0266,14,"[365, 944, 464, 1004]",Dexia
07603436.jpg,Dexia_0267,14,"[202, 448, 436, 547]",Dexia
07603436.jpg,Dexia_0268,14,"[642, 1022, 739, 1065]",Dexia
07603436.jpg,Dexia_0269,14,"[506, 477, 573, 529]",Dexia
07585102.jpg,Dexia_0271,14,"[643, 145, 697, 171]",Dexia
07602857.jpg,Dexia_0273,14,"[217, 303, 263, 326]",Dexia
07603444.jpg,Dexia_0274,14,"[95, 230, 198, 271]",Dexia
07603444.jpg,Dexia_0275,14,"[234, 248, 333, 286]",Dexia
07603444.jpg,Dexia_0276,14,"[447, 196, 550, 250]",Dexia
07603444.jpg,Dexia_0277,14,"[667, 465, 715, 495]",Dexia
07603444.jpg,Dexia_0278,14,"[528, 446, 576, 469]",Dexia
07603444.jpg,Dexia_0280,14,"[350, 486, 401, 513]",Dexia
07603444.jpg,Dexia_0281,14,"[150, 465, 207, 491]",Dexia
07603445.jpg,Dexia_0286,14,"[55, 148, 149, 184]",Dexia
07603445.jpg,Dexia_0287,14,"[638, 216, 725, 252]",Dexia
07603446.jpg,Dexia_0301,14,"[72, 314, 186, 369]",Dexia
07603446.jpg,Dexia_0302,14,"[264, 346, 346, 404]",Dexia
07603446.jpg,Dexia_0303,14,"[540, 266, 629, 324]",Dexia
07603446.jpg,Dexia_0304,14,"[387, 258, 485, 311]",Dexia
07585110.jpg,Dexia_0308,14,"[162, 273, 230, 328]",Dexia
07585115.jpg,Dexia_0310,14,"[336, 133, 396, 164]",Dexia
07603467.jpg,Dexia_0315,14,"[80, 239, 174, 282]",Dexia
07603479.jpg,Dexia_0316,14,"[349, 366, 582, 476]",Dexia
07603479.jpg,Dexia_0317,14,"[546, 899, 641, 939]",Dexia
07603480.jpg,Dexia_0319,14,"[337, 580, 510, 676]",Dexia
07603480.jpg,Dexia_0320,14,"[386, 1156, 439, 1196]",Dexia
07603481.jpg,Dexia_0321,14,"[363, 563, 517, 654]",Dexia
07603481.jpg,Dexia_0322,14,"[493, 1117, 584, 1163]",Dexia
07576808.jpg,Dexia_0323,14,"[47, 193, 149, 220]",Dexia
07576808.jpg,Dexia_0324,14,"[174, 197, 268, 219]",Dexia
07603483.jpg,Dexia_0327,14,"[277, 506, 395, 546]",Dexia
07603483.jpg,Dexia_0328,14,"[395, 478, 477, 549]",Dexia
07603483.jpg,Dexia_0329,14,"[482, 769, 535, 797]",Dexia
07576809.jpg,Dexia_0333,14,"[673, 260, 723, 285]",Dexia
07585165.jpg,Dexia_0338,14,"[550, 328, 661, 385]",Dexia
07585182.jpg,Dexia_0339,14,"[557, 235, 654, 277]",Dexia
07585233.jpg,Dexia_0364,14,"[294, 284, 452, 352]",Dexia
07576212.jpg,Dexia_0365,14,"[475, 481, 588, 523]",Dexia
07576212.jpg,Dexia_0366,14,"[692, 33, 797, 77]",Dexia
07585237.jpg,Dexia_0368,14,"[200, 359, 351, 416]",Dexia
07575628.jpg,Dexia_0370,14,"[21, 176, 85, 202]",Dexia
07575628.jpg,Dexia_0371,14,"[117, 156, 189, 178]",Dexia
07575628.jpg,Dexia_0372,14,"[224, 179, 279, 199]",Dexia
07575628.jpg,Dexia_0374,14,"[334, 159, 407, 182]",Dexia
07575628.jpg,Dexia_0375,14,"[449, 188, 500, 218]",Dexia
07575628.jpg,Dexia_0376,14,"[525, 163, 587, 192]",Dexia
07575628.jpg,Dexia_0377,14,"[609, 175, 673, 199]",Dexia
07575628.jpg,Dexia_0378,14,"[705, 182, 768, 205]",Dexia
07603583.jpg,Dexia_0379,14,"[309, 188, 380, 261]",Dexia
07575633.jpg,Dexia_0381,14,"[572, 273, 633, 295]",Dexia
07575633.jpg,Dexia_0384,14,"[89, 233, 129, 254]",Dexia
07575634.jpg,Dexia_0386,14,"[214, 179, 262, 201]",Dexia
07575634.jpg,Dexia_0387,14,"[474, 180, 507, 200]",Dexia
07575634.jpg,Dexia_0388,14,"[699, 228, 744, 248]",Dexia
07603588.jpg,Dexia_0395,14,"[169, 233, 286, 290]",Dexia
07585269.jpg,Dexia_0398,14,"[312, 412, 437, 463]",Dexia
07603606.jpg,Dexia_0403,14,"[249, 163, 375, 208]",Dexia
07576256.jpg,Dexia_0405,14,"[543, 292, 704, 364]",Dexia
07576256.jpg,Dexia_0406,14,"[306, 489, 358, 527]",Dexia
07576256.jpg,Dexia_0407,14,"[243, 264, 290, 287]",Dexia
07603608.jpg,Dexia_0408,14,"[341, 245, 535, 337]",Dexia
07576257.jpg,Dexia_0411,14,"[445, 723, 500, 747]",Dexia
07576259.jpg,Dexia_0420,14,"[284, 321, 338, 349]",Dexia
07576259.jpg,Dexia_0421,14,"[436, 734, 488, 759]",Dexia
07576265.jpg,Dexia_0445,14,"[140, 279, 203, 299]",Dexia
07603620.jpg,Dexia_0447,14,"[289, 230, 384, 289]",Dexia
07576268.jpg,Dexia_0449,14,"[190, 563, 289, 608]",Dexia
07576268.jpg,Dexia_0450,14,"[607, 1062, 717, 1106]",Dexia
07576271.jpg,Dexia_0451,14,"[399, 348, 800, 458]",Dexia
07576272.jpg,Dexia_0456,14,"[425, 356, 800, 477]",Dexia
07585294.jpg,Dexia_0460,14,"[266, 415, 500, 493]",Dexia
07603628.jpg,Dexia_0461,14,"[170, 220, 302, 328]",Dexia
07576287.jpg,Dexia_0466,14,"[608, 810, 666, 852]",Dexia
07700327.jpg,Dexia_0468,14,"[53, 248, 166, 368]",Dexia
07576293.jpg,Dexia_0470,14,"[280, 543, 599, 685]",Dexia
07700329.jpg,Dexia_0472,14,"[202, 494, 336, 574]",Dexia
07700329.jpg,Dexia_0473,14,"[278, 723, 329, 752]",Dexia
07576295.jpg,Dexia_0475,14,"[518, 718, 576, 742]",Dexia
07700331.jpg,Dexia_0477,14,"[441, 486, 621, 582]",Dexia
07700339.jpg,Dexia_0480,14,"[354, 457, 486, 512]",Dexia
07575706.jpg,Dexia_0481,14,"[255, 413, 313, 435]",Dexia
07575706.jpg,Dexia_0482,14,"[575, 409, 636, 440]",Dexia
07575707.jpg,Dexia_0483,14,"[336, 383, 396, 413]",Dexia
07576301.jpg,Dexia_0488,14,"[405, 107, 451, 146]",Dexia
07585323.jpg,Dexia_0490,14,"[154, 259, 310, 318]",Dexia
07576306.jpg,Dexia_0492,14,"[256, 513, 373, 560]",Dexia
07576307.jpg,Dexia_0493,14,"[509, 672, 572, 700]",Dexia
07576308.jpg,Dexia_0497,14,"[276, 378, 329, 411]",Dexia
07585330.jpg,Dexia_0499,14,"[297, 698, 514, 784]",Dexia
07576309.jpg,Dexia_0500,14,"[92, 551, 213, 605]",Dexia
07585352.jpg,Dexia_0506,14,"[329, 235, 441, 302]",Dexia
07584773.jpg,Dexia_0508,14,"[422, 323, 551, 442]",Dexia
07585364.jpg,Dexia_0509,14,"[215, 310, 333, 345]",Dexia
07584787.jpg,Dexia_0511,14,"[329, 138, 391, 167]",Dexia
07585376.jpg,Dexia_0512,14,"[300, 226, 382, 371]",Dexia
07575780.jpg,Dexia_0513,14,"[313, 514, 432, 568]",Dexia
07575790.jpg,Dexia_0517,14,"[192, 497, 291, 542]",Dexia
07575790.jpg,Dexia_0518,14,"[379, 1134, 456, 1178]",Dexia
07575792.jpg,Dexia_0521,14,"[490, 731, 559, 767]",Dexia
07575798.jpg,Dexia_0522,14,"[208, 344, 262, 380]",Dexia
07575798.jpg,Dexia_0523,14,"[374, 644, 416, 661]",Dexia
07575808.jpg,Dexia_0528,14,"[424, 367, 486, 396]",Dexia
07603762.jpg,Dexia_0529,14,"[362, 603, 594, 708]",Dexia
07575816.jpg,Dexia_0532,14,"[571, 446, 708, 533]",Dexia
07575817.jpg,Dexia_0533,14,"[663, 447, 789, 533]",Dexia
07575818.jpg,Dexia_0534,14,"[519, 679, 570, 705]",Dexia
07585443.jpg,Dexia_0537,14,"[206, 283, 354, 359]",Dexia
07575866.jpg,Dexia_0550,14,"[0, 56, 74, 99]",Dexia
07575866.jpg,Dexia_0551,14,"[113, 61, 203, 95]",Dexia
07603811.jpg,Dexia_0567,14,"[297, 631, 499, 752]",Dexia
07575887.jpg,Dexia_0570,14,"[488, 729, 561, 767]",Dexia
07575887.jpg,Dexia_0571,14,"[378, 334, 428, 373]",Dexia
07584901.jpg,Dexia_0572,14,"[736, 132, 796, 148]",Dexia
07584910.jpg,Dexia_0574,14,"[181, 172, 315, 214]",Dexia
07585501.jpg,Dexia_0576,14,"[238, 525, 581, 613]",Dexia
07585506.jpg,Dexia_0577,14,"[187, 376, 357, 434]",Dexia
07585515.jpg,Dexia_0580,14,"[205, 274, 326, 321]",Dexia
07603857.jpg,Dexia_0581,14,"[449, 359, 524, 393]",Dexia
07584930.jpg,Dexia_0582,14,"[414, 275, 580, 373]",Dexia
07603859.jpg,Dexia_0583,14,"[318, 750, 440, 807]",Dexia
07584936.jpg,Dexia_0584,14,"[310, 250, 433, 289]",Dexia
07585529.jpg,Dexia_0585,14,"[203, 339, 378, 409]",Dexia
07585529.jpg,Dexia_0586,14,"[458, 309, 612, 404]",Dexia
07585530.jpg,Dexia_0587,14,"[424, 299, 572, 393]",Dexia
07585530.jpg,Dexia_0588,14,"[189, 351, 326, 420]",Dexia
07584946.jpg,Dexia_0590,14,"[338, 227, 472, 292]",Dexia
07603885.jpg,Dexia_0591,14,"[449, 279, 547, 363]",Dexia
07603886.jpg,Dexia_0593,14,"[569, 211, 667, 265]",Dexia
07603890.jpg,Dexia_0598,14,"[446, 393, 598, 465]",Dexia
07603890.jpg,Dexia_0599,14,"[572, 746, 645, 778]",Dexia
07603899.jpg,Dexia_0603,14,"[128, 191, 190, 223]",Dexia
07585563.jpg,Dexia_0606,14,"[104, 341, 244, 396]",Dexia
07585563.jpg,Dexia_0607,14,"[570, 282, 706, 359]",Dexia
07585564.jpg,Dexia_0608,14,"[290, 298, 440, 385]",Dexia
07585564.jpg,Dexia_0609,14,"[546, 380, 710, 414]",Dexia
07585566.jpg,Dexia_0610,14,"[103, 268, 234, 323]",Dexia
07585566.jpg,Dexia_0611,14,"[483, 284, 631, 331]",Dexia
07603914.jpg,Dexia_0612,14,"[252, 204, 359, 254]",Dexia
07603916.jpg,Dexia_0614,14,"[248, 277, 342, 336]",Dexia
07603927.jpg,Dexia_0616,14,"[384, 347, 473, 407]",Dexia
07603929.jpg,Dexia_0619,14,"[326, 277, 377, 340]",Dexia
07603946.jpg,Dexia_0621,14,"[474, 186, 558, 221]",Dexia
07603946.jpg,Dexia_0622,14,"[620, 347, 658, 364]",Dexia
07603949.jpg,Dexia_0624,14,"[370, 287, 499, 378]",Dexia
07596682.jpg,ELeclerc_0001,15,"[54, 63, 111, 119]",ELeclerc
07596682.jpg,ELeclerc_0002,15,"[228, 570, 280, 640]",ELeclerc
07596683.jpg,ELeclerc_0003,15,"[227, 568, 282, 640]",ELeclerc
07596683.jpg,ELeclerc_0004,15,"[55, 61, 111, 117]",ELeclerc
07596697.jpg,ELeclerc_0008,15,"[34, 398, 68, 437]",ELeclerc
07596697.jpg,ELeclerc_0009,15,"[341, 398, 387, 440]",ELeclerc
07596697.jpg,ELeclerc_0010,15,"[655, 403, 695, 442]",ELeclerc
07596697.jpg,ELeclerc_0011,15,"[67, 762, 121, 814]",ELeclerc
07596697.jpg,ELeclerc_0012,15,"[646, 899, 707, 961]",ELeclerc
07596697.jpg,ELeclerc_0014,15,"[505, 724, 534, 760]",ELeclerc
07583960.jpg,ELeclerc_0015,15,"[140, 133, 194, 185]",ELeclerc
07583960.jpg,ELeclerc_0016,15,"[686, 135, 745, 183]",ELeclerc
07583983.jpg,ELeclerc_0018,15,"[149, 18, 218, 88]",ELeclerc
07583984.jpg,ELeclerc_0019,15,"[141, 18, 208, 86]",ELeclerc
07706251.jpg,Ferrari_0003,16,"[203, 1047, 274, 1125]",Ferrari
07707528.jpg,Ferrari_0004,16,"[291, 263, 739, 453]",Ferrari
07706944.jpg,Ferrari_0005,16,"[489, 370, 533, 418]",Ferrari
07706948.jpg,Ferrari_0007,16,"[634, 5, 667, 34]",Ferrari
07706950.jpg,Ferrari_0014,16,"[349, 489, 385, 530]",Ferrari
07664298.jpg,Ferrari_0018,16,"[597, 209, 624, 249]",Ferrari
07664298.jpg,Ferrari_0019,16,"[324, 465, 370, 533]",Ferrari
07698230.jpg,Ferrari_0020,16,"[636, 222, 698, 294]",Ferrari
07706337.jpg,Ferrari_0032,16,"[372, 485, 421, 548]",Ferrari
07706364.jpg,Ferrari_0034,16,"[64, 460, 97, 495]",Ferrari
07692726.jpg,Ferrari_0036,16,"[342, 250, 377, 287]",Ferrari
07698346.jpg,Ferrari_0040,16,"[501, 1023, 606, 1157]",Ferrari
07699622.jpg,Ferrari_0042,16,"[649, 327, 686, 379]",Ferrari
07699622.jpg,Ferrari_0043,16,"[649, 135, 670, 162]",Ferrari
07706427.jpg,Ferrari_0048,16,"[287, 371, 316, 413]",Ferrari
07706429.jpg,Ferrari_0049,16,"[178, 357, 203, 397]",Ferrari
07706429.jpg,Ferrari_0050,16,"[413, 293, 445, 335]",Ferrari
07706435.jpg,Ferrari_0051,16,"[436, 580, 480, 622]",Ferrari
07706442.jpg,Ferrari_0052,16,"[386, 702, 434, 751]",Ferrari
07706446.jpg,Ferrari_0053,16,"[325, 481, 365, 534]",Ferrari
07692126.jpg,Ferrari_0054,16,"[499, 1137, 594, 1254]",Ferrari
07693402.jpg,Ferrari_0055,16,"[273, 427, 310, 559]",Ferrari
07693407.jpg,Ferrari_0059,16,"[638, 307, 670, 348]",Ferrari
07693411.jpg,Ferrari_0060,16,"[523, 251, 589, 338]",Ferrari
07699024.jpg,Ferrari_0062,16,"[535, 988, 579, 1078]",Ferrari
07706482.jpg,Ferrari_0063,16,"[386, 729, 469, 1002]",Ferrari
07699029.jpg,Ferrari_0066,16,"[375, 319, 412, 364]",Ferrari
07706490.jpg,Ferrari_0068,16,"[452, 571, 522, 643]",Ferrari
07699036.jpg,Ferrari_0069,16,"[236, 237, 256, 270]",Ferrari
07699036.jpg,Ferrari_0070,16,"[420, 258, 447, 291]",Ferrari
07707090.jpg,Ferrari_0073,16,"[400, 341, 436, 377]",Ferrari
07707093.jpg,Ferrari_0075,16,"[448, 1083, 505, 1134]",Ferrari
07698464.jpg,Ferrari_0076,16,"[399, 332, 426, 392]",Ferrari
07698466.jpg,Ferrari_0077,16,"[398, 472, 450, 532]",Ferrari
07707098.jpg,Ferrari_0080,16,"[498, 379, 534, 417]",Ferrari
07691593.jpg,Ferrari_0081,16,"[375, 249, 402, 300]",Ferrari
07692181.jpg,Ferrari_0082,16,"[387, 247, 408, 288]",Ferrari
07707103.jpg,Ferrari_0093,16,"[198, 333, 242, 380]",Ferrari
07707110.jpg,Ferrari_0098,16,"[271, 259, 294, 288]",Ferrari
07706525.jpg,Ferrari_0099,16,"[470, 966, 587, 1087]",Ferrari
07707119.jpg,Ferrari_0100,16,"[266, 275, 309, 319]",Ferrari
07706535.jpg,Ferrari_0103,16,"[166, 372, 192, 400]",Ferrari
07706543.jpg,Ferrari_0106,16,"[415, 476, 474, 540]",Ferrari
07706545.jpg,Ferrari_0107,16,"[387, 725, 432, 778]",Ferrari
07706556.jpg,Ferrari_0108,16,"[412, 457, 437, 484]",Ferrari
07706563.jpg,Ferrari_0110,16,"[402, 480, 441, 519]",Ferrari
07707150.jpg,Ferrari_0111,16,"[180, 344, 202, 373]",Ferrari
07707150.jpg,Ferrari_0112,16,"[312, 354, 337, 388]",Ferrari
07707150.jpg,Ferrari_0113,16,"[513, 325, 535, 353]",Ferrari
07691648.jpg,Ferrari_0114,16,"[45, 304, 122, 378]",Ferrari
07699124.jpg,Ferrari_0128,16,"[576, 821, 686, 968]",Ferrari
07706580.jpg,Ferrari_0130,16,"[419, 374, 453, 413]",Ferrari
07692259.jpg,Ferrari_0133,16,"[14, 279, 114, 380]",Ferrari
07697288.jpg,Ferrari_0135,16,"[433, 371, 473, 413]",Ferrari
07699168.jpg,Ferrari_0138,16,"[198, 967, 303, 1180]",Ferrari
07706669.jpg,Ferrari_0143,16,"[324, 378, 350, 408]",Ferrari
07706679.jpg,Ferrari_0146,16,"[363, 364, 405, 415]",Ferrari
07706688.jpg,Ferrari_0147,16,"[427, 371, 468, 416]",Ferrari
07706708.jpg,Ferrari_0152,16,"[431, 394, 458, 428]",Ferrari
07706713.jpg,Ferrari_0154,16,"[531, 315, 568, 361]",Ferrari
07691833.jpg,Ferrari_0159,16,"[491, 227, 511, 254]",Ferrari
07699302.jpg,Ferrari_0163,16,"[139, 164, 188, 216]",Ferrari
07692431.jpg,Ferrari_0164,16,"[164, 291, 207, 335]",Ferrari
07692431.jpg,Ferrari_0165,16,"[450, 426, 498, 480]",Ferrari
07705524.jpg,Ferrari_0171,16,"[153, 169, 182, 195]",Ferrari
07666010.jpg,Ferrari_0175,16,"[568, 891, 688, 997]",Ferrari
07699386.jpg,Ferrari_0178,16,"[522, 116, 544, 147]",Ferrari
07705560.jpg,Ferrari_0179,16,"[415, 263, 453, 308]",Ferrari
07706835.jpg,Ferrari_0180,16,"[453, 1067, 511, 1125]",Ferrari
07682921.jpg,Ferrari_0193,16,"[429, 367, 472, 420]",Ferrari
07682922.jpg,Ferrari_0195,16,"[449, 268, 485, 308]",Ferrari
07706863.jpg,Ferrari_0197,16,"[380, 62, 405, 85]",Ferrari
07706863.jpg,Ferrari_0200,16,"[736, 85, 756, 108]",Ferrari
07706880.jpg,Ferrari_0202,16,"[528, 344, 563, 393]",Ferrari
07683532.jpg,Ferrari_0205,16,"[182, 83, 444, 470]",Ferrari
07699435.jpg,Ferrari_0206,16,"[158, 356, 194, 404]",Ferrari
07574224.jpg,Gucci_0000,17,"[131, 494, 180, 539]",Gucci
07574270.jpg,Gucci_0001,17,"[126, 433, 185, 454]",Gucci
07701253.jpg,Kia_0000,18,"[293, 417, 389, 514]",Kia
07701246.jpg,Kia_0001,18,"[399, 200, 498, 259]",Kia
07645654.jpg,Kia_0008,18,"[706, 378, 800, 467]",Kia
07699504.jpg,Kia_0010,18,"[441, 214, 545, 289]",Kia
07699506.jpg,Kia_0012,18,"[593, 269, 707, 345]",Kia
07699509.jpg,Kia_0013,18,"[399, 244, 507, 319]",Kia
07700004.jpg,Kia_0014,18,"[435, 152, 497, 197]",Kia
07700004.jpg,Kia_0015,18,"[671, 200, 732, 235]",Kia
07645729.jpg,Kia_0019,18,"[363, 484, 511, 581]",Kia
07596610.jpg,Kia_0021,18,"[714, 0, 794, 31]",Kia
07603423.jpg,Kia_0031,18,"[543, 140, 625, 200]",Kia
07596666.jpg,Kia_0032,18,"[0, 148, 128, 228]",Kia
07596666.jpg,Kia_0033,18,"[198, 330, 358, 416]",Kia
07596666.jpg,Kia_0034,18,"[178, 924, 326, 1019]",Kia
07596668.jpg,Kia_0035,18,"[44, 101, 97, 141]",Kia
07596668.jpg,Kia_0037,18,"[670, 4, 773, 53]",Kia
07596670.jpg,Kia_0047,18,"[365, 117, 461, 170]",Kia
07596670.jpg,Kia_0049,18,"[229, 1038, 311, 1097]",Kia
07596670.jpg,Kia_0050,18,"[380, 812, 458, 863]",Kia
07596670.jpg,Kia_0051,18,"[511, 253, 580, 301]",Kia
07596671.jpg,Kia_0052,18,"[22, 93, 69, 127]",Kia
07596671.jpg,Kia_0053,18,"[93, 155, 141, 197]",Kia
07596671.jpg,Kia_0055,18,"[175, 0, 226, 25]",Kia
07596671.jpg,Kia_0056,18,"[354, 139, 420, 178]",Kia
07596671.jpg,Kia_0057,18,"[580, 28, 660, 68]",Kia
07596671.jpg,Kia_0058,18,"[709, 119, 800, 160]",Kia
07602163.jpg,Kia_0060,18,"[232, 840, 391, 969]",Kia
07602163.jpg,Kia_0061,18,"[410, 538, 633, 659]",Kia
07602163.jpg,Kia_0062,18,"[197, 406, 301, 494]",Kia
07602165.jpg,Kia_0067,18,"[51, 199, 157, 250]",Kia
07602165.jpg,Kia_0068,18,"[271, 196, 355, 250]",Kia
07602165.jpg,Kia_0069,18,"[488, 199, 592, 250]",Kia
07602165.jpg,Kia_0070,18,"[708, 199, 800, 250]",Kia
07602165.jpg,Kia_0071,18,"[601, 321, 706, 371]",Kia
07602165.jpg,Kia_0072,18,"[711, 442, 800, 497]",Kia
07602165.jpg,Kia_0073,18,"[185, 504, 227, 561]",Kia
07643253.jpg,Kia_0077,18,"[52, 2, 157, 102]",Kia
07602167.jpg,Kia_0078,18,"[118, 896, 177, 1063]",Kia
07707015.jpg,Kia_0080,18,"[286, 299, 370, 372]",Kia
07707018.jpg,Kia_0083,18,"[286, 296, 370, 371]",Kia
07596714.jpg,Kia_0088,18,"[515, 142, 572, 170]",Kia
07596716.jpg,Kia_0096,18,"[0, 197, 116, 305]",Kia
07596716.jpg,Kia_0097,18,"[92, 562, 154, 650]",Kia
07596716.jpg,Kia_0098,18,"[621, 973, 800, 1084]",Kia
07602202.jpg,Kia_0105,18,"[435, 202, 476, 231]",Kia
07602202.jpg,Kia_0107,18,"[386, 179, 409, 213]",Kia
07583987.jpg,Kia_0110,18,"[10, 0, 286, 108]",Kia
07583987.jpg,Kia_0111,18,"[601, 0, 800, 80]",Kia
07583987.jpg,Kia_0112,18,"[59, 547, 127, 646]",Kia
07583987.jpg,Kia_0113,18,"[231, 554, 364, 621]",Kia
07583987.jpg,Kia_0114,18,"[478, 500, 583, 568]",Kia
07596738.jpg,Kia_0118,18,"[90, 202, 179, 257]",Kia
07596738.jpg,Kia_0119,18,"[392, 110, 481, 152]",Kia
07596738.jpg,Kia_0120,18,"[243, 983, 321, 1029]",Kia
07596738.jpg,Kia_0121,18,"[386, 768, 462, 811]",Kia
07596742.jpg,Kia_0124,18,"[60, 302, 139, 344]",Kia
07596742.jpg,Kia_0125,18,"[187, 91, 266, 128]",Kia
07596742.jpg,Kia_0126,18,"[691, 202, 756, 234]",Kia
07602229.jpg,Kia_0129,18,"[97, 742, 185, 926]",Kia
07602232.jpg,Kia_0130,18,"[81, 727, 151, 830]",Kia
07602232.jpg,Kia_0131,18,"[585, 799, 619, 885]",Kia
07602279.jpg,Kia_0132,18,"[0, 71, 45, 103]",Kia
07602279.jpg,Kia_0134,18,"[81, 160, 141, 191]",Kia
07602279.jpg,Kia_0135,18,"[138, 182, 178, 206]",Kia
07602279.jpg,Kia_0136,18,"[279, 76, 337, 105]",Kia
07602279.jpg,Kia_0137,18,"[670, 162, 727, 191]",Kia
07602280.jpg,Kia_0140,18,"[66, 11, 168, 71]",Kia
07602280.jpg,Kia_0141,18,"[62, 395, 124, 522]",Kia
07602280.jpg,Kia_0142,18,"[730, 407, 800, 525]",Kia
07602280.jpg,Kia_0143,18,"[646, 30, 751, 84]",Kia
07602280.jpg,Kia_0144,18,"[236, 228, 265, 246]",Kia
07602280.jpg,Kia_0145,18,"[376, 230, 403, 248]",Kia
07602280.jpg,Kia_0146,18,"[519, 226, 545, 245]",Kia
07602287.jpg,Kia_0150,18,"[0, 56, 52, 83]",Kia
07602287.jpg,Kia_0152,18,"[89, 134, 143, 167]",Kia
07602287.jpg,Kia_0153,18,"[139, 159, 181, 179]",Kia
07602287.jpg,Kia_0154,18,"[278, 55, 331, 81]",Kia
07602287.jpg,Kia_0155,18,"[658, 137, 710, 163]",Kia
07603583.jpg,Kia_0158,18,"[661, 296, 800, 390]",Kia
07603588.jpg,Kia_0159,18,"[375, 380, 544, 485]",Kia
07602325.jpg,Kia_0160,18,"[234, 82, 338, 130]",Kia
07602327.jpg,Kia_0163,18,"[276, 61, 368, 110]",Kia
07602327.jpg,Kia_0165,18,"[276, 479, 334, 532]",Kia
07603604.jpg,Kia_0167,18,"[203, 228, 318, 310]",Kia
07603604.jpg,Kia_0168,18,"[552, 246, 640, 303]",Kia
07603606.jpg,Kia_0169,18,"[453, 268, 569, 344]",Kia
07603620.jpg,Kia_0170,18,"[494, 252, 586, 320]",Kia
07603628.jpg,Kia_0171,18,"[486, 263, 660, 366]",Kia
07584015.jpg,Kia_0172,18,"[655, 84, 800, 199]",Kia
07674268.jpg,Kia_0176,18,"[536, 232, 722, 353]",Kia
07702935.jpg,Kia_0178,18,"[143, 238, 276, 331]",Kia
07702938.jpg,Kia_0180,18,"[444, 216, 550, 286]",Kia
07702940.jpg,Kia_0182,18,"[43, 115, 91, 149]",Kia
07702940.jpg,Kia_0183,18,"[113, 138, 160, 167]",Kia
07702940.jpg,Kia_0184,18,"[179, 126, 222, 156]",Kia
07702940.jpg,Kia_0185,18,"[234, 134, 278, 166]",Kia
07702940.jpg,Kia_0186,18,"[294, 134, 339, 166]",Kia
07702940.jpg,Kia_0187,18,"[376, 135, 422, 170]",Kia
07702940.jpg,Kia_0188,18,"[439, 125, 475, 157]",Kia
07702940.jpg,Kia_0189,18,"[508, 130, 551, 163]",Kia
07702940.jpg,Kia_0190,18,"[573, 134, 604, 166]",Kia
07702940.jpg,Kia_0191,18,"[648, 134, 685, 165]",Kia
07702940.jpg,Kia_0192,18,"[715, 112, 749, 145]",Kia
07702941.jpg,Kia_0193,18,"[593, 269, 710, 343]",Kia
07702944.jpg,Kia_0195,18,"[280, 318, 473, 453]",Kia
07702947.jpg,Kia_0196,18,"[399, 248, 505, 319]",Kia
07702948.jpg,Kia_0197,18,"[144, 535, 464, 752]",Kia
07702949.jpg,Kia_0198,18,"[673, 198, 732, 237]",Kia
07702949.jpg,Kia_0199,18,"[436, 150, 500, 198]",Kia
07702975.jpg,Kia_0201,18,"[291, 414, 395, 507]",Kia
07702976.jpg,Kia_0202,18,"[397, 197, 498, 256]",Kia
07699962.jpg,Kia_0204,18,"[284, 315, 473, 448]",Kia
07590705.jpg,Kia_0208,18,"[373, 0, 442, 32]",Kia
07590708.jpg,Kia_0211,18,"[613, 28, 800, 153]",Kia
07699986.jpg,Kia_0213,18,"[146, 535, 461, 751]",Kia
07707390.jpg,Kia_0214,18,"[225, 183, 296, 229]",Kia
07603885.jpg,Kia_0216,18,"[165, 233, 244, 326]",Kia
07603886.jpg,Kia_0217,18,"[254, 196, 363, 293]",Kia
07603890.jpg,Kia_0218,18,"[207, 461, 326, 562]",Kia
07603895.jpg,Kia_0219,18,"[282, 205, 390, 282]",Kia
07603899.jpg,Kia_0220,18,"[485, 258, 577, 319]",Kia
07699421.jpg,Kia_0222,18,"[148, 240, 279, 331]",Kia
07603914.jpg,Kia_0223,18,"[410, 230, 495, 301]",Kia
07603916.jpg,Kia_0224,18,"[506, 419, 585, 506]",Kia
07699441.jpg,Kia_0225,18,"[42, 120, 91, 143]",Kia
07699441.jpg,Kia_0226,18,"[112, 137, 158, 165]",Kia
07699441.jpg,Kia_0227,18,"[180, 125, 223, 154]",Kia
07699441.jpg,Kia_0228,18,"[235, 134, 276, 167]",Kia
07699441.jpg,Kia_0229,18,"[296, 134, 342, 166]",Kia
07699441.jpg,Kia_0230,18,"[375, 137, 422, 167]",Kia
07699441.jpg,Kia_0231,18,"[439, 125, 473, 158]",Kia
07699441.jpg,Kia_0232,18,"[509, 131, 550, 165]",Kia
07699441.jpg,Kia_0233,18,"[572, 134, 609, 163]",Kia
07699441.jpg,Kia_0234,18,"[647, 133, 686, 167]",Kia
07699441.jpg,Kia_0235,18,"[710, 112, 751, 143]",Kia
07603946.jpg,Kia_0240,18,"[239, 208, 329, 269]",Kia
07597519.jpg,Mercedes_0000,19,"[292, 388, 396, 507]",Mercedes
07699495.jpg,Mercedes_0004,19,"[170, 504, 256, 578]",Mercedes
07698218.jpg,Mercedes_0007,19,"[165, 379, 214, 406]",Mercedes
